,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
320,320,320,0.55,Ideal,F,SI2,60.9,57.0,5.3,5.34,3.23,1069
321,321,321,0.31,Very Good,D,SI1,62.8,58.0,4.28,4.3,2.7,732
322,322,322,0.31,Ideal,E,VS2,61.6,54.0,4.37,4.39,2.7,600
323,323,323,0.55,Premium,E,VS2,61.6,58.0,5.28,5.23,3.23,1786
324,324,324,1.2,Premium,J,SI2,62.4,58.0,6.82,6.8,4.25,4022
325,325,325,0.41,Very Good,D,VS2,63.2,58.0,4.68,4.71,2.96,942
326,326,326,0.33,Ideal,E,VS2,62.0,55.0,4.42,4.39,2.73,928
327,327,327,0.31,Ideal,G,VVS1,60.4,56.0,4.38,4.44,2.67,789
328,328,328,1.01,Very Good,H,SI1,61.6,61.0,6.42,6.4,3.94,4558
329,329,329,0.51,Ideal,E,VS2,60.9,56.0,5.18,5.22,3.18,1654
330,330,330,0.31,Ideal,G,VVS1,62.3,56.0,4.31,4.34,2.7,816
331,331,331,0.37,Ideal,E,VS1,61.9,55.0,4.64,4.67,2.87,993
332,332,332,1.01,Very Good,F,VS2,63.3,58.0,6.3,6.33,4.0,6190
333,333,333,2.02,Ideal,I,SI1,61.7,57.0,8.12,8.06,5.0,16123
334,334,334,0.9,Ideal,H,SI1,62.0,55.0,6.2,6.22,3.85,3980
335,335,335,0.7,Very Good,I,VS2,63.4,60.0,5.64,5.6,3.56,2177
336,336,336,0.4,Ideal,F,SI2,62.0,54.0,4.77,4.73,2.95,694
337,337,337,0.34,Ideal,G,VS2,62.0,55.0,4.48,4.5,2.78,616
338,338,338,0.58,Ideal,F,VS2,62.2,58.0,5.33,5.34,3.32,1749
339,339,339,0.3,Premium,G,SI1,61.9,58.0,4.26,4.31,2.65,522
340,340,340,0.55,Good,E,VS2,59.6,61.0,5.3,5.37,3.17,1689
341,341,341,1.03,Premium,D,SI2,62.4,58.0,6.45,6.37,4.0,4670
342,342,342,0.26,Very Good,H,VVS2,62.8,54.0,4.06,4.09,2.56,472
343,343,343,2.01,Premium,I,VS1,60.8,60.0,8.15,8.24,4.97,18181
344,344,344,0.5,Premium,E,SI1,62.6,61.0,5.12,5.08,3.18,1303
345,345,345,0.37,Ideal,D,SI2,60.7,57.0,4.66,4.63,2.82,571
346,346,346,0.55,Very Good,G,SI1,62.9,57.0,5.2,5.23,3.28,1305
347,347,347,0.3,Ideal,I,SI1,61.5,56.0,4.34,4.38,2.68,394
348,348,348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
349,349,349,0.7,Premium,F,SI1,63.0,59.0,5.64,5.58,3.53,2016
350,350,350,0.42,Ideal,F,VVS2,62.0,55.0,4.82,4.8,2.99,1141
351,351,351,0.71,Premium,F,SI2,59.6,62.0,5.83,5.8,3.46,2162
352,352,352,0.41,Ideal,I,VVS2,61.3,57.0,4.83,4.75,2.94,1061
353,353,353,2.0,Ideal,I,VS1,61.9,57.0,7.99,8.02,4.97,17607
354,354,354,1.26,Premium,G,VS2,62.6,58.0,6.86,6.91,4.3,7611
355,355,355,1.65,Premium,G,SI2,61.3,59.0,7.59,7.55,4.66,10789
356,356,356,0.7,Very Good,H,VS2,61.0,59.0,5.69,5.72,3.48,2512
357,357,357,1.21,Ideal,D,VS2,61.1,56.0,6.92,6.85,4.21,10453
358,358,358,0.51,Ideal,G,IF,62.6,54.0,5.08,5.11,3.19,2176
359,359,359,0.9,Very Good,F,SI1,62.7,59.0,6.09,6.14,3.83,3725
360,360,360,0.3,Ideal,D,VS2,61.7,56.0,4.3,4.33,2.66,710
361,361,361,0.25,Ideal,H,VVS1,62.0,54.0,4.09,4.11,2.54,525
362,362,362,0.31,Ideal,D,VS2,62.2,55.0,4.34,4.37,2.71,758
363,363,363,0.54,Ideal,H,SI1,62.3,54.0,5.23,5.28,3.27,1362
364,364,364,0.33,Ideal,I,VVS2,61.9,56.0,4.42,4.39,2.72,743
365,365,365,1.04,Premium,H,SI1,60.2,59.0,6.61,6.66,3.99,5161
366,366,366,0.31,Premium,E,VVS1,60.6,58.0,4.4,4.37,2.65,988
367,367,367,1.19,Very Good,J,VS2,59.5,61.0,6.9,6.85,4.08,5914
368,368,368,0.31,Premium,E,SI1,61.8,58.0,4.36,4.33,2.69,544
369,369,369,1.19,Premium,H,SI1,62.9,56.0,6.82,6.75,4.27,5802
370,370,370,0.5,Premium,E,VS2,60.3,61.0,5.13,5.1,3.08,1333
371,371,371,1.01,Very Good,D,SI1,63.3,58.0,6.38,6.35,4.03,5667
372,372,372,0.4,Premium,G,VVS2,61.3,59.0,4.76,4.73,2.91,1050
373,373,373,0.34,Premium,D,VS2,62.3,59.0,4.47,4.42,2.77,858
374,374,374,1.01,Good,E,VS1,63.4,61.0,6.31,6.37,4.02,7589
375,375,375,0.3,Ideal,D,VVS2,61.7,57.0,4.31,4.28,2.65,858
376,376,376,1.11,Ideal,D,SI2,61.5,56.0,6.69,6.64,4.1,5645
377,377,377,0.38,Ideal,F,VVS2,61.4,56.0,4.68,4.71,2.89,1240
378,378,378,1.01,Ideal,G,SI2,62.1,59.0,6.36,6.42,3.97,4269
379,379,379,0.32,Ideal,E,VS2,62.2,54.2,4.42,4.45,2.76,846
380,380,380,0.41,Ideal,E,VVS1,60.9,56.0,4.77,4.83,2.92,1436
381,381,381,1.5,Very Good,H,VS2,62.8,57.0,7.24,7.31,4.57,10083
382,382,382,1.26,Ideal,J,VS1,62.4,56.0,6.9,6.86,4.3,5556
383,383,383,1.12,Premium,G,SI1,61.5,58.0,6.7,6.64,4.1,5286
384,384,384,1.65,Very Good,G,VS2,61.9,58.0,7.55,7.61,4.7,15312
385,385,385,0.33,Ideal,G,VVS2,62.0,55.0,4.42,4.46,2.75,965
386,386,386,0.32,Ideal,I,VS2,60.7,55.0,4.45,4.49,2.71,576
387,387,387,0.35,Premium,F,VS2,59.8,58.0,4.55,4.59,2.72,746
388,388,388,0.91,Premium,E,SI1,62.5,60.0,6.21,6.16,3.86,4303
389,389,389,0.24,Very Good,E,VS1,62.0,58.0,3.95,3.99,2.46,419
390,390,390,0.7,Ideal,G,SI1,61.7,55.0,5.67,5.7,3.51,2224
391,391,391,1.05,Ideal,D,VS2,61.5,56.0,6.57,6.49,4.02,6659
392,392,392,0.34,Ideal,E,VVS1,61.4,57.0,4.47,4.52,2.76,1017
393,393,393,0.33,Ideal,F,VVS2,61.7,56.0,4.46,4.42,2.74,1040
394,394,394,1.17,Very Good,G,VS2,63.2,56.0,6.65,6.61,4.2,7440
395,395,395,0.91,Very Good,F,SI1,62.9,60.0,6.11,6.14,3.85,3910
396,396,396,0.4,Very Good,I,VVS2,60.0,58.0,4.76,4.79,2.87,770
397,397,397,1.04,Premium,I,VS1,61.6,59.0,6.5,6.54,4.01,5139
398,398,398,0.86,Ideal,G,VS2,60.3,57.0,6.12,6.16,3.72,3763
399,399,399,1.0,Very Good,F,VVS2,62.9,57.0,6.32,6.27,3.96,11003
400,400,400,1.16,Premium,I,SI1,62.1,59.0,6.73,6.68,4.17,4644
401,401,401,0.52,Ideal,E,VS2,61.8,56.0,5.1,5.16,3.17,1689
402,402,402,0.42,Premium,F,SI1,62.8,59.0,4.75,4.73,2.98,773
403,403,403,0.74,Very Good,E,SI1,62.0,58.0,5.75,5.79,3.58,2800
404,404,404,1.02,Ideal,G,VS2,62.1,57.0,6.37,6.42,3.97,6418
405,405,405,0.32,Ideal,E,VS2,62.3,55.0,4.42,4.38,2.74,900
406,406,406,1.01,Ideal,D,SI1,60.3,57.0,6.53,6.58,3.94,5544
407,407,407,0.55,Ideal,G,SI1,61.7,57.0,5.28,5.3,3.26,1454
408,408,408,1.01,Very Good,F,SI2,63.4,57.0,6.38,6.35,4.03,4239
409,409,409,2.0,Very Good,H,SI1,63.4,59.0,8.01,7.93,5.05,15874
410,410,410,0.34,Ideal,E,SI1,61.9,54.0,4.51,4.48,2.78,714
411,411,411,0.36,Ideal,E,VVS1,60.7,56.0,4.59,4.61,2.8,839
412,412,412,0.4,Very Good,F,VS2,63.3,60.0,4.66,4.68,2.96,912
413,413,413,0.34,Ideal,E,VS2,62.5,55.0,4.5,4.47,2.81,784
414,414,414,0.32,Premium,G,SI2,62.1,60.0,4.35,4.32,2.69,540
415,415,415,0.77,Very Good,E,SI1,62.1,56.0,5.88,5.92,3.65,2891
416,416,416,1.14,Premium,H,VVS2,60.1,59.0,6.8,6.78,4.08,6194
417,417,417,0.4,Ideal,E,VS2,61.1,57.0,4.8,4.83,2.94,1050
418,418,418,0.31,Ideal,G,VS2,61.8,56.0,4.34,4.36,2.7,492
419,419,419,1.01,Premium,H,SI1,62.1,58.0,6.43,6.39,3.98,4795
420,420,420,1.02,Very Good,G,VS1,62.9,55.2,6.38,6.42,4.02,6468
421,421,421,0.74,Ideal,F,SI1,61.7,56.0,5.83,5.77,3.57,2677
422,422,422,0.73,Ideal,G,VS1,61.7,54.0,5.79,5.84,3.59,3332
423,423,423,0.58,Very Good,G,VS2,61.0,61.0,5.37,5.34,3.27,1641
424,424,424,0.9,Good,D,SI2,62.5,63.0,6.09,6.12,3.81,3730
425,425,425,1.5,Premium,G,SI2,60.9,62.0,7.32,7.39,4.48,8414
426,426,426,0.32,Premium,J,VS1,61.0,59.0,4.41,4.4,2.69,574
427,427,427,0.7,Premium,G,VS2,62.1,59.0,5.71,5.67,3.53,2453
428,428,428,0.3,Good,G,VS1,63.6,56.0,4.24,4.27,2.7,605
429,429,429,0.7,Good,E,VS1,62.0,62.0,5.63,5.58,3.5,3091
430,430,430,0.3,Ideal,D,VS2,62.2,57.0,4.32,4.36,2.7,710
431,431,431,1.5,Very Good,J,VVS2,60.5,62.0,7.37,7.41,4.48,8975
432,432,432,0.7,Premium,F,SI2,62.4,58.0,5.7,5.64,3.53,1571
433,433,433,0.5,Very Good,I,SI1,61.8,58.0,5.07,5.05,3.13,1073
434,434,434,0.61,Ideal,G,VVS2,62.0,58.0,5.45,5.48,3.38,2174
435,435,435,1.32,Very Good,G,VVS1,61.8,60.0,7.04,6.99,4.33,12787
436,436,436,0.31,Ideal,I,VS2,62.1,55.0,4.39,4.37,2.72,558
437,437,437,0.55,Ideal,D,VS2,61.8,56.0,5.26,5.3,3.26,1704
438,438,438,0.9,Good,D,SI1,63.8,56.0,6.04,6.07,3.86,4137
439,439,439,0.71,Ideal,E,VS2,61.3,57.0,5.74,5.77,3.53,2964
440,440,440,0.33,Ideal,F,VVS1,61.6,56.0,4.44,4.47,2.74,877
441,441,441,0.54,Ideal,E,VS2,61.2,56.0,5.25,5.28,3.22,1845
442,442,442,2.01,Ideal,H,SI1,62.2,56.0,8.05,8.07,5.01,18493
443,443,443,0.82,Ideal,F,SI1,61.3,56.0,6.01,6.04,3.7,3444
444,444,444,0.51,Ideal,E,SI1,61.9,56.0,5.1,5.15,3.17,1337
445,445,445,0.5,Very Good,G,SI2,64.2,58.0,5.03,4.96,3.2,1133
446,446,446,0.56,Ideal,G,SI1,61.2,56.0,5.32,5.36,3.27,1325
447,447,447,1.01,Premium,F,SI1,63.0,58.0,6.35,6.31,3.99,4395
448,448,448,1.82,Premium,E,SI1,60.7,60.0,7.89,7.85,4.81,17849
449,449,449,1.5,Premium,G,VS1,60.4,60.0,7.42,7.36,4.47,12512
450,450,450,1.55,Ideal,I,SI2,61.9,56.0,7.42,7.46,4.59,7695
451,451,451,1.02,Ideal,G,VS2,62.4,57.0,6.49,6.44,4.03,6451
452,452,452,1.51,Premium,G,SI1,59.7,59.0,7.53,7.43,4.44,11209
453,453,453,0.31,Premium,D,VVS2,60.1,59.0,4.36,4.41,2.64,777
454,454,454,0.33,Premium,G,VVS1,61.9,59.0,4.41,4.43,2.74,868
455,455,455,0.41,Ideal,G,VS2,61.8,56.0,4.77,4.75,2.95,1061
456,456,456,0.3,Ideal,G,VS1,61.9,57.0,4.29,4.32,2.66,605
457,457,457,1.02,Premium,D,SI1,61.0,60.0,6.48,6.44,3.94,6025
458,458,458,1.03,Ideal,G,VS1,62.3,57.0,6.46,6.49,4.03,8341
459,459,459,0.31,Ideal,F,VVS2,60.4,55.0,4.43,4.46,2.68,787
460,460,460,1.24,Ideal,H,VS1,61.4,57.0,6.91,6.95,4.26,8545
461,461,461,1.12,Premium,H,VS1,62.8,57.0,6.65,6.59,4.16,6976
462,462,462,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,624
463,463,463,1.5,Premium,G,SI1,61.2,58.0,7.38,7.42,4.52,12009
464,464,464,0.27,Ideal,G,VVS1,62.0,56.0,4.12,4.16,2.56,559
465,465,465,2.01,Very Good,H,SI2,63.5,60.0,7.98,7.93,5.05,15223
466,466,466,1.01,Premium,G,SI1,62.7,56.0,6.41,6.37,4.01,5129
467,467,467,0.9,Premium,D,SI1,61.6,60.0,6.25,6.21,3.83,4182
468,468,468,1.06,Ideal,G,SI1,61.9,56.0,6.57,6.54,4.06,5292
469,469,469,1.22,Very Good,H,SI2,61.1,60.0,6.85,6.91,4.21,5413
470,470,470,0.3,Ideal,G,VS1,62.6,54.0,4.31,4.29,2.69,776
471,471,471,1.02,Ideal,H,VS2,61.2,57.0,6.47,6.5,3.97,5938
472,472,472,0.75,Ideal,D,VS2,61.6,57.0,5.85,5.9,3.62,3373
473,473,473,0.9,Very Good,I,VVS2,62.4,58.0,6.09,6.16,3.83,3205
474,474,474,1.0,Very Good,G,VS1,63.5,54.0,6.32,6.28,4.0,5226
475,475,475,0.72,Very Good,F,VVS1,61.8,60.0,5.67,5.74,3.53,3524
476,476,476,1.26,Very Good,G,VVS2,61.1,58.0,6.97,6.93,4.24,9658
477,477,477,1.25,Premium,G,VS1,60.6,58.0,7.03,6.95,4.23,9355
478,478,478,0.34,Premium,D,VS2,62.0,60.0,4.49,4.44,2.77,1040
479,479,479,0.96,Premium,F,SI2,60.2,62.0,6.34,6.27,3.78,3484
480,480,480,0.31,Ideal,I,SI1,62.2,56.0,4.33,4.36,2.71,408
481,481,481,0.8,Ideal,E,SI1,62.5,57.0,5.96,5.99,3.73,3447
482,482,482,0.34,Ideal,G,VVS1,61.6,56.0,4.5,4.53,2.78,1124
483,483,483,0.71,Ideal,E,VS1,62.3,55.0,5.71,5.76,3.57,3478
484,484,484,0.65,Very Good,G,SI2,62.1,58.0,5.54,5.61,3.43,1249
485,485,485,0.7,Good,I,VS1,63.7,57.0,5.57,5.51,3.53,2184
486,486,486,0.71,Premium,G,SI1,60.9,59.0,5.75,5.82,3.52,2496
487,487,487,1.7,Ideal,I,VS1,60.8,56.0,7.76,7.69,4.7,13034
488,488,488,0.3,Ideal,G,SI2,62.5,57.0,4.24,4.28,2.66,394
489,489,489,1.01,Very Good,D,SI2,63.5,60.0,6.37,6.32,4.03,4914
490,490,490,1.05,Ideal,G,SI1,62.9,56.0,6.44,6.47,4.06,5105
491,491,491,1.5,Premium,D,SI2,62.1,59.0,7.33,7.3,4.54,8623
492,492,492,0.56,Ideal,G,SI1,62.5,57.0,5.23,5.25,3.28,1345
493,493,493,0.29,Ideal,F,VS2,62.6,57.0,4.2,4.24,2.64,607
494,494,494,0.3,Ideal,E,VVS1,62.5,57.0,4.3,4.28,2.68,844
495,495,495,0.4,Ideal,D,VVS1,61.9,57.0,4.71,4.75,2.92,1130
496,496,496,0.73,Ideal,G,SI2,61.4,57.0,5.79,5.82,3.56,2262
497,497,497,1.5,Ideal,H,SI2,63.0,56.0,7.31,7.25,4.59,10476
498,498,498,1.03,Premium,H,SI1,61.9,59.0,6.42,6.49,4.0,4478
499,499,499,2.14,Premium,I,SI1,61.9,58.0,8.3,8.25,5.11,15821
500,500,500,0.38,Ideal,H,SI1,61.5,57.0,4.66,4.7,2.88,717
501,501,501,1.01,Good,G,VS1,63.7,56.0,6.37,6.4,4.06,6449
502,502,502,1.03,Ideal,F,VS2,62.3,55.0,6.52,6.45,4.04,6261
503,503,503,0.32,Ideal,F,VS2,62.1,56.0,4.43,4.38,2.74,828
504,504,504,1.03,Ideal,H,SI1,60.6,57.0,6.51,6.55,3.95,4485
505,505,505,0.32,Premium,G,VVS1,61.3,59.0,4.4,4.43,2.7,1013
506,506,506,0.9,Good,H,VS1,63.3,55.0,6.11,6.14,3.86,3689
507,507,507,0.5,Premium,G,SI2,61.2,61.0,5.19,5.14,3.16,1001
508,508,508,0.51,Very Good,G,VS2,62.8,57.0,5.05,5.08,3.17,1438
509,509,509,0.51,Premium,F,SI1,61.7,59.0,5.13,5.16,3.16,1356
510,510,510,0.33,Premium,E,SI1,59.3,58.0,4.45,4.48,2.66,668
511,511,511,0.33,Ideal,D,VS2,62.1,55.0,4.51,4.46,2.79,1002
512,512,512,0.31,Ideal,H,VVS2,61.9,56.0,4.35,4.31,2.68,802
513,513,513,0.32,Ideal,F,VS2,62.2,55.0,4.41,4.37,2.73,645
514,514,514,0.74,Premium,G,SI1,62.2,60.0,5.77,5.8,3.59,2512
515,515,515,1.51,Premium,F,SI1,62.8,57.0,7.27,7.25,4.56,11491
516,516,516,0.23,Very Good,F,VS2,60.5,58.0,3.99,4.03,2.42,403
517,517,517,0.72,Ideal,I,VS2,61.1,56.0,5.78,5.83,3.53,2083
518,518,518,1.22,Ideal,G,VS2,62.0,57.0,6.82,6.86,4.23,7835
519,519,519,0.71,Very Good,D,SI2,59.2,60.0,5.83,5.86,3.46,2107
520,520,520,0.9,Very Good,J,SI2,62.7,56.0,6.07,6.1,3.83,2000
521,521,521,2.0,Very Good,G,SI2,62.0,62.0,8.0,7.96,4.93,11927
522,522,522,0.33,Ideal,G,VS2,60.8,56.0,4.45,4.49,2.72,586
523,523,523,0.32,Good,E,SI1,63.8,55.0,4.34,4.37,2.77,646
524,524,524,0.5,Ideal,E,SI1,62.5,57.0,5.13,5.08,3.19,1438
525,525,525,1.01,Very Good,E,SI2,62.5,57.0,6.33,6.37,3.99,4925
526,526,526,0.31,Ideal,F,VS2,62.1,56.0,4.35,4.31,2.69,802
527,527,527,0.3,Ideal,H,VS1,62.3,56.0,4.32,4.28,2.68,675
528,528,528,0.51,Ideal,G,VS1,61.7,55.0,5.18,5.16,3.19,1813
529,529,529,1.13,Premium,I,SI2,61.8,59.0,6.69,6.64,4.12,4206
530,530,530,0.3,Very Good,F,VS2,62.9,59.0,4.25,4.28,2.68,605
531,531,531,0.5,Very Good,E,VS2,63.1,56.0,5.02,5.05,3.18,1439
532,532,532,1.1,Very Good,E,VS2,62.2,58.0,6.57,6.6,4.1,6319
533,533,533,1.5,Good,D,I1,63.7,58.0,7.21,7.18,4.58,7592
534,534,534,0.6,Ideal,H,VVS1,60.6,57.0,5.44,5.49,3.3,2536
535,535,535,1.51,Very Good,H,VS1,63.5,59.0,7.29,7.22,4.61,12100
536,536,536,0.91,Premium,G,VS2,62.0,58.0,6.21,6.13,3.83,4106
537,537,537,1.2,Very Good,F,SI2,62.6,58.0,6.74,6.7,4.2,4990
538,538,538,1.11,Very Good,H,SI1,62.1,58.0,6.58,6.63,4.11,4476
539,539,539,0.35,Premium,F,VS2,62.4,58.0,4.52,4.47,2.81,906
540,540,540,1.08,Ideal,G,VVS2,62.9,56.0,6.56,6.52,4.12,8873
541,541,541,0.33,Very Good,I,SI1,63.0,55.0,4.41,4.44,2.78,462
542,542,542,0.41,Ideal,I,VS1,61.4,55.0,4.82,4.8,2.95,969
543,543,543,2.04,Premium,G,SI1,59.8,58.0,8.32,8.26,4.97,18680
544,544,544,0.3,Ideal,D,VS2,61.6,57.0,4.32,4.39,2.68,710
545,545,545,0.31,Ideal,H,VS2,62.4,55.0,4.36,4.38,2.72,628
546,546,546,0.3,Ideal,E,VVS2,61.7,56.0,4.28,4.31,2.65,867
547,547,547,1.0,Premium,F,VS2,60.4,56.0,6.42,6.46,3.89,6138
548,548,548,0.3,Very Good,D,SI2,62.5,57.0,4.26,4.28,2.67,447
549,549,549,0.31,Ideal,G,IF,62.1,54.0,4.38,4.4,2.73,863
550,550,550,0.43,Ideal,F,VVS1,61.1,57.0,4.84,4.87,2.97,1321
551,551,551,0.31,Ideal,F,SI1,61.3,55.0,4.39,4.35,2.68,618
552,552,552,0.32,Ideal,E,VS2,61.4,56.0,4.41,4.37,2.7,900
553,553,553,2.01,Good,I,VS2,63.6,59.0,7.95,7.89,5.04,16316
554,554,554,2.04,Good,I,IF,63.8,61.0,7.93,8.0,5.14,18659
555,555,555,0.5,Ideal,H,SI1,62.0,55.0,5.1,5.13,3.17,1111
556,556,556,0.51,Ideal,D,SI1,61.5,56.0,5.12,5.14,3.15,1630
557,557,557,1.51,Ideal,I,VS1,62.2,53.8,7.36,7.39,4.58,10411
558,558,558,0.34,Very Good,G,VS2,61.5,61.0,4.46,4.49,2.75,596
559,559,559,0.4,Ideal,H,VVS2,60.9,56.0,4.74,4.74,2.89,1163
560,560,560,0.41,Very Good,G,VS2,60.4,61.0,4.78,4.74,2.87,835
561,561,561,0.7,Ideal,E,VS1,61.5,57.0,5.72,5.75,3.52,3572
562,562,562,1.59,Premium,G,VS1,59.7,60.0,7.61,7.58,4.53,16942
563,563,563,0.34,Ideal,D,SI2,61.6,57.0,4.48,4.44,2.75,650
564,564,564,0.41,Ideal,D,VS2,62.2,55.0,4.75,4.8,2.97,983
565,565,565,0.41,Ideal,G,VS2,61.1,56.0,4.81,4.86,2.95,863
566,566,566,0.4,Good,E,SI1,63.5,57.0,4.68,4.71,2.97,708
567,567,567,0.75,Ideal,I,SI2,62.1,54.0,5.81,5.85,3.63,1348
568,568,568,0.7,Good,I,SI1,63.0,58.0,5.66,5.69,3.56,2034
569,569,569,0.54,Very Good,I,VS2,62.7,55.0,5.18,5.23,3.26,1337
570,570,570,0.73,Very Good,E,VS1,61.3,57.0,5.79,5.83,3.56,3126
571,571,571,1.0,Good,E,SI2,60.5,61.0,6.46,6.42,3.9,4258
572,572,572,0.9,Very Good,G,SI2,62.1,58.0,6.14,6.18,3.82,3543
573,573,573,1.18,Premium,G,VS1,62.4,60.0,6.73,6.77,4.2,8709
574,574,574,0.7,Ideal,E,SI2,61.6,56.0,5.77,5.74,3.54,2351
575,575,575,0.7,Very Good,H,SI1,62.2,57.0,5.68,5.66,3.52,2331
576,576,576,1.01,Premium,G,VS1,62.7,58.0,6.39,6.45,4.02,6702
577,577,577,0.9,Very Good,E,SI2,62.7,58.0,6.16,6.13,3.86,3246
578,578,578,0.84,Very Good,G,SI1,60.3,61.0,6.07,6.1,3.69,3435
579,579,579,0.54,Ideal,F,VVS2,61.6,55.0,5.27,5.24,3.23,2333
580,580,580,0.36,Very Good,E,SI1,62.7,55.0,4.54,4.58,2.86,631
581,581,581,0.51,Very Good,D,SI1,61.8,59.0,5.1,5.13,3.16,1684
582,582,582,0.31,Ideal,D,VS1,61.2,56.0,4.37,4.39,2.68,663
583,583,583,1.02,Good,G,SI2,63.7,57.0,6.39,6.34,4.05,3620
584,584,584,0.56,Premium,G,VS1,62.3,59.0,5.28,5.25,3.28,1636
585,585,585,1.04,Premium,G,VS1,62.4,58.0,6.46,6.48,4.04,6366
586,586,586,1.5,Premium,D,SI1,62.7,58.0,7.27,7.23,4.56,11525
587,587,587,0.26,Ideal,E,VVS1,62.3,56.0,4.07,4.1,2.54,769
588,588,588,0.85,Premium,H,VS1,61.4,58.0,6.13,6.1,3.74,4234
589,589,589,0.51,Ideal,E,VS2,62.8,55.0,5.08,5.05,3.18,1692
590,590,590,0.9,Very Good,H,SI1,61.9,62.0,6.11,6.19,3.8,3545
591,591,591,0.43,Premium,E,SI1,61.9,59.0,4.87,4.83,3.0,919
592,592,592,0.52,Ideal,F,SI1,60.4,57.0,5.2,5.24,3.15,1326
593,593,593,0.7,Very Good,E,SI1,63.1,59.0,5.61,5.64,3.55,2239
594,594,594,0.3,Ideal,D,SI1,62.0,56.0,4.28,4.3,2.66,552
595,595,595,0.79,Ideal,G,VS2,62.1,55.0,5.94,5.9,3.67,3184
596,596,596,0.31,Ideal,F,VS1,61.9,55.0,4.34,4.36,2.69,660
597,597,597,1.11,Premium,H,SI1,62.0,58.0,6.67,6.6,4.12,5506
598,598,598,0.3,Ideal,F,VVS1,62.0,56.0,4.27,4.3,2.66,742
599,599,599,0.38,Ideal,E,VS2,62.5,57.0,4.63,4.66,2.9,1112
600,600,600,0.92,Very Good,D,SI2,62.3,57.0,6.24,6.26,3.9,4158
601,601,601,0.7,Ideal,G,VVS1,62.4,56.0,5.67,5.7,3.55,3121
602,602,602,0.25,Ideal,G,VVS1,62.3,57.0,4.04,4.08,2.53,498
603,603,603,0.56,Premium,D,SI1,61.9,57.0,5.29,5.28,3.26,1815
604,604,604,1.24,Premium,D,SI2,61.0,60.0,6.95,6.88,4.22,5670
605,605,605,0.32,Ideal,G,VVS1,62.4,53.0,4.39,4.42,2.75,843
606,606,606,0.56,Ideal,G,VS2,61.5,55.0,5.31,5.33,3.28,1608
607,607,607,0.31,Ideal,G,VVS2,62.2,56.0,4.3,4.32,2.68,707
608,608,608,1.02,Premium,H,SI1,59.4,62.0,6.58,6.54,3.89,4620
609,609,609,0.42,Ideal,E,VVS2,61.7,56.0,4.82,4.78,2.96,1238
610,610,610,0.75,Premium,E,VS2,60.3,58.0,5.89,5.85,3.55,2901
611,611,611,0.73,Good,G,VS1,58.8,61.0,5.96,5.89,3.49,3066
612,612,612,1.2,Premium,G,VS2,59.5,59.0,6.99,6.95,4.15,6692
613,613,613,0.53,Very Good,G,VVS1,62.9,57.0,5.12,5.21,3.25,2028
614,614,614,0.31,Very Good,D,SI1,61.0,58.0,4.33,4.37,2.66,616
615,615,615,0.51,Good,E,VS2,63.3,57.0,5.09,5.13,3.23,1454
616,616,616,1.52,Premium,F,SI1,62.0,58.0,7.43,7.36,4.59,10181
617,617,617,0.7,Very Good,E,VS1,62.9,57.0,5.62,5.64,3.54,2441
618,618,618,0.51,Ideal,G,VS2,62.7,56.0,5.09,5.12,3.2,1546
619,619,619,0.34,Ideal,F,SI1,60.7,56.0,4.56,4.58,2.78,616
620,620,620,0.37,Premium,E,VS2,60.0,60.0,4.7,4.73,2.81,811
621,621,621,0.43,Ideal,E,VVS1,61.4,57.0,4.85,4.9,2.99,1333
622,622,622,1.01,Premium,E,SI1,61.5,58.0,6.38,6.35,3.92,5226
623,623,623,0.3,Ideal,H,VS1,62.3,56.0,4.28,4.31,2.67,524
624,624,624,0.4,Premium,E,VS2,60.8,58.0,4.8,4.77,2.91,838
625,625,625,0.42,Ideal,E,VS1,62.1,55.0,4.8,4.82,2.99,1153
626,626,626,1.03,Premium,F,VS1,62.3,59.0,6.44,6.39,4.0,7632
627,627,627,1.02,Premium,I,SI1,62.7,58.0,6.41,6.37,4.0,4153
628,628,628,1.17,Premium,H,SI2,59.9,59.0,6.87,6.82,4.11,4455
629,629,629,1.07,Premium,D,SI1,61.3,59.0,6.54,6.57,4.02,6366
630,630,630,0.23,Very Good,F,VVS2,62.2,55.0,3.98,4.0,2.47,505
631,631,631,0.5,Good,E,SI1,63.3,60.0,5.04,5.07,3.19,1406
632,632,632,0.3,Very Good,E,VS2,62.1,59.0,4.26,4.3,2.66,598
633,633,633,0.7,Premium,E,SI1,62.4,58.0,5.67,5.63,3.53,2038
634,634,634,1.08,Ideal,D,SI2,62.1,56.0,6.55,6.52,4.06,4898
635,635,635,1.5,Ideal,G,SI2,62.7,55.0,7.31,7.29,4.58,8988
636,636,636,0.41,Very Good,F,VVS1,62.1,57.0,4.75,4.79,2.96,1105
637,637,637,0.72,Ideal,G,VS1,62.3,55.0,5.75,5.72,3.57,2970
638,638,638,0.73,Ideal,E,SI1,61.7,57.0,5.83,5.77,3.58,2578
639,639,639,0.5,Ideal,E,VS1,61.5,55.0,5.14,5.11,3.15,1758
640,640,640,0.31,Ideal,E,VS2,62.0,54.0,4.33,4.37,2.7,680
